2013-09-12 15:29:06,512 [main] INFO  [org.quartz.impl.StdSchedulerFactory] - Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties'
2013-09-12 15:29:06,512 [main] INFO  [org.quartz.impl.StdSchedulerFactory] - Quartz scheduler version: 1.8.5
2013-09-12 15:29:06,522 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Parsing XML file: quartz_data.xml with systemId: quartz_data.xml
2013-09-12 15:29:06,576 [Thread-8] INFO  [com.softsec.tase.task.queue.GlobalTaskQueueProducer] - The num of tasks to be added : [ 0 ].
2013-09-12 15:29:06,576 [Thread-8] INFO  [com.softsec.tase.task.queue.GlobalTaskQueueProducer] - No task will be added to global task queue, size : [ 0 ].
2013-09-12 15:29:06,707 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Deleting all jobs in ALL groups.
2013-09-12 15:29:06,708 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Deleting all triggers in ALL groups.
2013-09-12 15:29:06,708 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Adding 2 jobs, 2 triggers.
2013-09-12 15:29:06,708 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Adding job: DefaultGroup.ResourcePoolRefresherJob
2013-09-12 15:29:06,732 [main] INFO  [org.quartz.xml.XMLSchedulingDataProcessor] - Adding job: DefaultGroup.FailedTaskRecyclerJob
2013-09-12 15:29:06,733 [main] INFO  [org.quartz.core.QuartzScheduler] - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
2013-09-12 15:29:06,990 [Thread-1] INFO  [com.softsec.tase.task.pool.AppMapperProducer] - Finished initializing app category mapper : 43
2013-09-12 15:29:06,990 [Thread-1] INFO  [com.softsec.tase.task.pool.AppMapperProducer] - Finished initializing app count mapper : 2
2013-09-12 15:29:15,006 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:29:15,006 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:29:30,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:29:30,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:29:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:29:45,002 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:30:00,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:30:00,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:30:15,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:30:15,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:30:30,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:30:30,002 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:30:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:30:45,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:31:00,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:31:00,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:31:15,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:31:15,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:31:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:31:30,002 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:31:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:31:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:32:00,003 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:32:00,003 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:32:15,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:32:15,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:32:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:32:30,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:32:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:32:45,001 [DefaultQuartzScheduler_Worker-2] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:33:00,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:33:00,001 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:33:15,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:33:15,001 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:33:30,001 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:33:30,002 [DefaultQuartzScheduler_Worker-5] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:33:45,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:33:45,001 [DefaultQuartzScheduler_Worker-1] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:34:00,002 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
2013-09-12 15:34:00,002 [DefaultQuartzScheduler_Worker-3] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Finished wiping out obsolete nodes in resource pool.
2013-09-12 15:34:15,000 [DefaultQuartzScheduler_Worker-4] INFO  [com.softsec.tase.task.pool.ResourcePoolRefresher] - Start wiping out obsolete nodes in resource pool ...
